donation_id,volunteer_id,amount,date
DON_63506,VOL_10886,25.0,2025-12-11
DON_63507,VOL_10886,10.0,2025-12-18
DON_63508,VOL_10886,10.0,2026-01-15
DON_63509,VOL_10886,10.0,2026-01-22
DON_63510,VOL_10886,25.0,2026-02-01
DON_63511,VOL_10886,50.0,2026-02-08
DON_63512,VOL_10886,10.0,2026-02-08
DON_63513,VOL_10886,10.0,2026-02-15
DON_63514,VOL_10886,25.0,2026-03-08
DON_63515,VOL_10886,50.0,2026-03-12
DON_63516,VOL_10886,10.0,2026-04-09
DON_63517,VOL_10886,25.0,2026-04-16
DON_63518,VOL_10886,50.0,2026-04-26
DON_63519,VOL_10887,25.0,2025-07-20
DON_63520,VOL_10887,25.0,2025-07-27
DON_63521,VOL_10887,10.0,2025-08-17
DON_63522,VOL_10887,50.0,2025-08-24
DON_63523,VOL_10887,10.0,2025-08-31
DON_63524,VOL_10887,25.0,2025-09-04
DON_63525,VOL_10887,10.0,2025-09-11
DON_63526,VOL_10887,10.0,2025-10-02
DON_63527,VOL_10887,10.0,2025-10-12
DON_63528,VOL_10887,10.0,2025-10-19
DON_63529,VOL_10887,10.0,2025-10-26
DON_63530,VOL_10887,50.0,2025-11-06
DON_63531,VOL_10887,10.0,2025-11-13
DON_63532,VOL_10887,50.0,2025-12-04
DON_63533,VOL_10887,25.0,2025-12-18
DON_63534,VOL_10887,100.0,2026-01-15
DON_63535,VOL_10887,50.0,2026-01-22
DON_63536,VOL_10887,10.0,2026-01-29
DON_63537,VOL_10887,10.0,2026-02-12
DON_63538,VOL_10887,10.0,2026-02-19
DON_63539,VOL_10887,10.0,2026-02-22
DON_63540,VOL_10887,10.0,2026-02-26
DON_63541,VOL_10887,100.0,2026-02-26
DON_63542,VOL_10887,50.0,2026-02-26
DON_63543,VOL_10887,25.0,2026-03-15
DON_63544,VOL_10887,100.0,2026-03-15
DON_63545,VOL_10888,25.0,2025-05-29
DON_63546,VOL_10888,10.0,2025-06-12
DON_63547,VOL_10888,50.0,2025-06-19
DON_63548,VOL_10888,100.0,2025-06-19
DON_63549,VOL_10888,50.0,2025-06-26
DON_63550,VOL_10888,50.0,2025-07-20
DON_63551,VOL_10888,50.0,2025-07-20
DON_63552,VOL_10888,10.0,2025-09-14
DON_63553,VOL_10888,25.0,2025-09-28
DON_63554,VOL_10888,50.0,2025-10-23
DON_63555,VOL_10888,100.0,2025-11-13
DON_63556,VOL_10888,25.0,2025-11-16
DON_63557,VOL_10888,10.0,2025-12-04
DON_63558,VOL_10888,10.0,2025-12-07
DON_63559,VOL_10888,25.0,2025-12-18
DON_63560,VOL_10888,10.0,2025-12-18
DON_63561,VOL_10888,25.0,2025-12-28
DON_63562,VOL_10888,25.0,2026-01-29
DON_63563,VOL_10888,50.0,2026-01-29
DON_63564,VOL_10888,10.0,2026-02-26
DON_63565,VOL_10888,10.0,2026-02-26
DON_63566,VOL_10888,25.0,2026-03-05
DON_63567,VOL_10888,100.0,2026-03-12
DON_63568,VOL_10888,10.0,2026-03-19
DON_63569,VOL_10888,10.0,2026-03-29
DON_63570,VOL_10888,10.0,2026-04-23
DON_63571,VOL_10888,10.0,2026-04-26
DON_63572,VOL_10890,10.0,2025-10-02
DON_63573,VOL_10890,10.0,2025-11-09
DON_63574,VOL_10890,10.0,2025-11-09
DON_63575,VOL_10890,10.0,2025-11-20
DON_63576,VOL_10890,50.0,2025-11-23
DON_63577,VOL_10890,25.0,2025-11-27
DON_63578,VOL_10890,25.0,2025-11-27
DON_63579,VOL_10890,50.0,2025-12-07
DON_63580,VOL_10890,25.0,2025-12-11
DON_63581,VOL_10890,50.0,2026-01-04
DON_63582,VOL_10890,10.0,2026-02-12
DON_63583,VOL_10890,25.0,2026-02-19
DON_63584,VOL_10890,25.0,2026-02-22
DON_63585,VOL_10890,100.0,2026-03-29
DON_63586,VOL_10890,25.0,2026-04-09
DON_63587,VOL_10890,25.0,2026-04-12
DON_63588,VOL_10891,10.0,2025-07-10
DON_63589,VOL_10891,10.0,2025-07-13
DON_63590,VOL_10891,50.0,2025-07-17
DON_63591,VOL_10891,10.0,2025-08-10
DON_63592,VOL_10891,25.0,2025-08-10
DON_63593,VOL_10891,10.0,2025-08-10
DON_63594,VOL_10891,25.0,2025-08-14
DON_63595,VOL_10891,50.0,2025-08-24
DON_63596,VOL_10891,10.0,2025-10-02
DON_63597,VOL_10891,50.0,2025-10-02
DON_63598,VOL_10891,10.0,2025-10-23
DON_63599,VOL_10891,10.0,2025-10-30
DON_63600,VOL_10891,25.0,2025-11-30
DON_63601,VOL_10891,25.0,2025-12-11
DON_63602,VOL_10891,10.0,2025-12-18
DON_63603,VOL_10891,50.0,2026-01-18
DON_63604,VOL_10891,25.0,2026-01-22
DON_63605,VOL_10891,25.0,2026-02-08
DON_63606,VOL_10891,10.0,2026-02-15
DON_63607,VOL_10891,50.0,2026-03-19
DON_63608,VOL_10892,10.0,2025-04-20
DON_63609,VOL_10892,10.0,2025-05-08
DON_63610,VOL_10892,10.0,2025-05-18
DON_63611,VOL_10893,100.0,2026-01-04
DON_63612,VOL_10893,10.0,2026-01-15
DON_63613,VOL_10893,25.0,2026-03-22
DON_63614,VOL_10893,25.0,2026-03-29
DON_63615,VOL_10893,50.0,2026-04-16
DON_63616,VOL_10894,50.0,2025-04-03
DON_63617,VOL_10894,50.0,2025-04-06
DON_63618,VOL_10894,10.0,2025-04-13
DON_63619,VOL_10894,50.0,2025-04-20
DON_63620,VOL_10894,25.0,2025-06-15
DON_63621,VOL_10894,10.0,2025-06-19
DON_63622,VOL_10894,50.0,2025-06-22
DON_63623,VOL_10894,25.0,2025-06-26
DON_63624,VOL_10894,25.0,2025-07-06
DON_63625,VOL_10894,10.0,2025-07-13
DON_63626,VOL_10894,50.0,2025-07-24
DON_63627,VOL_10894,10.0,2025-07-27
DON_63628,VOL_10894,25.0,2025-08-07
DON_63629,VOL_10894,25.0,2025-08-17
DON_63630,VOL_10894,100.0,2025-09-14
DON_63631,VOL_10894,10.0,2025-09-21
DON_63632,VOL_10894,10.0,2025-10-02
DON_63633,VOL_10894,25.0,2025-10-02
DON_63634,VOL_10894,100.0,2025-10-05
DON_63635,VOL_10894,50.0,2025-10-26
DON_63636,VOL_10894,10.0,2025-11-06
DON_63637,VOL_10894,50.0,2025-11-09
DON_63638,VOL_10894,50.0,2025-12-21
DON_63639,VOL_10894,100.0,2026-01-25
DON_63640,VOL_10894,100.0,2026-01-29
DON_63641,VOL_10894,25.0,2026-03-08
DON_63642,VOL_10894,10.0,2026-03-15
DON_63643,VOL_10894,25.0,2026-03-26
DON_63644,VOL_10894,25.0,2026-04-23
DON_63645,VOL_10895,50.0,2025-07-03
DON_63646,VOL_10895,50.0,2025-07-17
DON_63647,VOL_10895,100.0,2025-07-27
DON_63648,VOL_10895,50.0,2025-07-27
DON_63649,VOL_10895,10.0,2025-08-14
DON_63650,VOL_10895,25.0,2025-08-21
DON_63651,VOL_10895,10.0,2025-08-24
DON_63652,VOL_10895,25.0,2025-08-24
DON_63653,VOL_10895,100.0,2025-09-21
DON_63654,VOL_10895,10.0,2025-09-28
DON_63655,VOL_10895,10.0,2025-10-30
DON_63656,VOL_10895,25.0,2025-11-02
DON_63657,VOL_10895,100.0,2025-11-27
DON_63658,VOL_10895,25.0,2025-12-07
DON_63659,VOL_10895,10.0,2025-12-11
DON_63660,VOL_10895,25.0,2025-12-18
DON_63661,VOL_10895,10.0,2026-01-18
DON_63662,VOL_10895,10.0,2026-01-22
DON_63663,VOL_10895,10.0,2026-01-25
DON_63664,VOL_10895,10.0,2026-02-05
DON_63665,VOL_10895,25.0,2026-03-05
DON_63666,VOL_10895,25.0,2026-03-05
DON_63667,VOL_10895,50.0,2026-03-19
DON_63668,VOL_10895,25.0,2026-03-19
DON_63669,VOL_10895,100.0,2026-03-29
DON_63670,VOL_10895,10.0,2026-04-12
DON_63671,VOL_10895,100.0,2026-04-12
DON_63672,VOL_10895,100.0,2026-04-19
DON_63673,VOL_10897,25.0,2025-05-11
DON_63674,VOL_10897,10.0,2025-05-29
DON_63675,VOL_10897,50.0,2025-06-08
DON_63676,VOL_10897,10.0,2025-06-15
DON_63677,VOL_10897,100.0,2025-06-19
DON_63678,VOL_10897,25.0,2025-06-22
DON_63679,VOL_10897,10.0,2025-07-06
DON_63680,VOL_10897,50.0,2025-07-13
DON_63681,VOL_10897,10.0,2025-07-20
DON_63682,VOL_10897,10.0,2025-07-24
DON_63683,VOL_10897,50.0,2025-07-24
DON_63684,VOL_10897,10.0,2025-08-03
DON_63685,VOL_10897,10.0,2025-09-25
DON_63686,VOL_10897,10.0,2025-10-19
DON_63687,VOL_10897,25.0,2025-11-02
DON_63688,VOL_10897,100.0,2025-11-13
DON_63689,VOL_10897,25.0,2025-11-23
DON_63690,VOL_10897,10.0,2025-11-27
DON_63691,VOL_10897,25.0,2025-11-30
DON_63692,VOL_10897,50.0,2025-11-30
DON_63693,VOL_10897,10.0,2025-12-18
DON_63694,VOL_10897,25.0,2025-12-18
DON_63695,VOL_10897,10.0,2026-01-04
DON_63696,VOL_10897,50.0,2026-01-15
DON_63697,VOL_10897,10.0,2026-01-18
DON_63698,VOL_10897,50.0,2026-01-18
DON_63699,VOL_10897,25.0,2026-01-22
DON_63700,VOL_10897,25.0,2026-01-29
DON_63701,VOL_10897,50.0,2026-03-01
DON_63702,VOL_10897,10.0,2026-03-05
DON_63703,VOL_10897,100.0,2026-04-23
DON_63704,VOL_10897,25.0,2026-04-30
DON_63705,VOL_10897,50.0,2026-04-30
DON_63706,VOL_10898,10.0,2025-09-21
DON_63707,VOL_10898,25.0,2025-10-16
DON_63708,VOL_10898,10.0,2025-10-30
DON_63709,VOL_10898,50.0,2025-11-13
DON_63710,VOL_10898,10.0,2025-11-16
DON_63711,VOL_10898,10.0,2026-01-04
DON_63712,VOL_10898,10.0,2026-01-18
DON_63713,VOL_10898,10.0,2026-02-12
DON_63714,VOL_10898,50.0,2026-02-22
DON_63715,VOL_10898,50.0,2026-02-22
DON_63716,VOL_10898,100.0,2026-04-19
DON_63717,VOL_10898,25.0,2026-04-23
DON_63718,VOL_10898,10.0,2026-04-26
DON_63719,VOL_10898,100.0,2026-04-26
DON_63720,VOL_10899,50.0,2025-09-21
DON_63721,VOL_10899,25.0,2025-09-28
DON_63722,VOL_10899,10.0,2025-10-30
DON_63723,VOL_10899,10.0,2025-11-16
DON_63724,VOL_10899,50.0,2025-12-11
DON_63725,VOL_10899,10.0,2025-12-11
DON_63726,VOL_10899,100.0,2026-01-15
DON_63727,VOL_10899,50.0,2026-01-15
DON_63728,VOL_10899,25.0,2026-02-08
DON_63729,VOL_10899,100.0,2026-02-22
DON_63730,VOL_10899,10.0,2026-03-12
DON_63731,VOL_10899,10.0,2026-03-15
DON_63732,VOL_10899,10.0,2026-03-15
DON_63733,VOL_10899,10.0,2026-03-22
DON_63734,VOL_10899,10.0,2026-03-26
DON_63735,VOL_10899,10.0,2026-03-29
DON_63736,VOL_10899,50.0,2026-04-05
DON_63737,VOL_10899,10.0,2026-04-09
DON_63738,VOL_10899,25.0,2026-04-19
DON_63739,VOL_10900,50.0,2026-03-05
DON_63740,VOL_10900,10.0,2026-03-19
DON_63741,VOL_10900,10.0,2026-03-26
DON_63742,VOL_10900,100.0,2026-04-26
DON_63743,VOL_10900,25.0,2026-04-26
DON_63744,VOL_10901,10.0,2025-05-11
DON_63745,VOL_10902,10.0,2026-02-22
DON_63746,VOL_10902,10.0,2026-03-05
DON_63747,VOL_10902,25.0,2026-03-05
DON_63748,VOL_10902,10.0,2026-03-22
DON_63749,VOL_10902,100.0,2026-03-29
DON_63750,VOL_10902,25.0,2026-04-02
DON_63751,VOL_10902,25.0,2026-04-05
DON_63752,VOL_10902,10.0,2026-04-23
DON_63753,VOL_10902,10.0,2026-04-26
DON_63754,VOL_10903,10.0,2025-10-30
DON_63755,VOL_10903,10.0,2025-11-09
DON_63756,VOL_10903,10.0,2025-11-13
DON_63757,VOL_10903,10.0,2025-11-16
DON_63758,VOL_10903,10.0,2025-11-20
DON_63759,VOL_10903,25.0,2025-12-14
DON_63760,VOL_10903,10.0,2026-01-08
DON_63761,VOL_10903,10.0,2026-02-26
DON_63762,VOL_10903,10.0,2026-03-08
DON_63763,VOL_10903,25.0,2026-03-12
DON_63764,VOL_10903,10.0,2026-03-15
DON_63765,VOL_10903,10.0,2026-03-19
DON_63766,VOL_10903,25.0,2026-04-02
DON_63767,VOL_10903,50.0,2026-04-16
DON_63768,VOL_10903,10.0,2026-04-23
DON_63769,VOL_10904,50.0,2025-05-11
DON_63770,VOL_10904,10.0,2025-05-18
DON_63771,VOL_10904,10.0,2025-05-22
DON_63772,VOL_10904,50.0,2025-05-25
DON_63773,VOL_10904,25.0,2025-05-25
DON_63774,VOL_10904,10.0,2025-05-29
DON_63775,VOL_10904,100.0,2025-06-01
DON_63776,VOL_10906,25.0,2025-10-23
DON_63777,VOL_10906,50.0,2025-10-23
DON_63778,VOL_10906,25.0,2025-11-20
DON_63779,VOL_10906,10.0,2025-11-23
DON_63780,VOL_10906,25.0,2025-11-23
DON_63781,VOL_10906,10.0,2025-12-04
DON_63782,VOL_10906,10.0,2025-12-25
DON_63783,VOL_10906,10.0,2026-01-15
DON_63784,VOL_10906,25.0,2026-01-18
DON_63785,VOL_10906,10.0,2026-03-26
DON_63786,VOL_10906,25.0,2026-04-19
DON_63787,VOL_10906,25.0,2026-04-26
DON_63788,VOL_10906,10.0,2026-04-26
DON_63789,VOL_10907,50.0,2025-11-30
DON_63790,VOL_10907,25.0,2025-11-30
DON_63791,VOL_10907,10.0,2025-12-07
DON_63792,VOL_10907,10.0,2025-12-11
DON_63793,VOL_10907,10.0,2026-01-04
DON_63794,VOL_10907,10.0,2026-01-18
DON_63795,VOL_10907,10.0,2026-03-15
DON_63796,VOL_10907,10.0,2026-03-29
DON_63797,VOL_10907,10.0,2026-04-12
DON_63798,VOL_10907,25.0,2026-04-12
DON_63799,VOL_10907,10.0,2026-04-23
DON_63800,VOL_10907,25.0,2026-04-26
DON_63801,VOL_10907,25.0,2026-04-26
DON_63802,VOL_10909,10.0,2025-09-18
DON_63803,VOL_10909,10.0,2025-09-28
DON_63804,VOL_10909,50.0,2025-10-16
DON_63805,VOL_10909,10.0,2025-10-23
DON_63806,VOL_10909,25.0,2025-11-06
DON_63807,VOL_10909,25.0,2025-11-06
DON_63808,VOL_10909,10.0,2025-11-16
DON_63809,VOL_10909,10.0,2025-12-07
DON_63810,VOL_10909,10.0,2025-12-18
DON_63811,VOL_10909,100.0,2025-12-18
DON_63812,VOL_10909,25.0,2026-01-11
DON_63813,VOL_10909,100.0,2026-01-29
DON_63814,VOL_10909,10.0,2026-02-08
DON_63815,VOL_10909,25.0,2026-03-05
DON_63816,VOL_10909,100.0,2026-03-08
DON_63817,VOL_10909,10.0,2026-03-12
DON_63818,VOL_10909,10.0,2026-04-16
DON_63819,VOL_10909,50.0,2026-04-30
DON_63820,VOL_10910,10.0,2025-08-24
DON_63821,VOL_10910,25.0,2025-10-05
DON_63822,VOL_10910,50.0,2025-10-30
DON_63823,VOL_10910,25.0,2025-10-30
DON_63824,VOL_10910,10.0,2025-11-09
DON_63825,VOL_10910,25.0,2025-11-16
DON_63826,VOL_10910,10.0,2025-11-20
DON_63827,VOL_10910,25.0,2025-11-20
DON_63828,VOL_10910,100.0,2025-11-23
DON_63829,VOL_10910,10.0,2025-12-11
DON_63830,VOL_10910,25.0,2025-12-18
DON_63831,VOL_10910,10.0,2026-02-01
DON_63832,VOL_10910,10.0,2026-02-26
DON_63833,VOL_10910,10.0,2026-03-12
DON_63834,VOL_10910,50.0,2026-03-19
DON_63835,VOL_10910,10.0,2026-04-16
DON_63836,VOL_10911,10.0,2026-02-26
DON_63837,VOL_10911,100.0,2026-03-01
DON_63838,VOL_10911,10.0,2026-03-15
DON_63839,VOL_10911,50.0,2026-04-16
DON_63840,VOL_10912,10.0,2025-05-29
DON_63841,VOL_10912,100.0,2025-06-26
DON_63842,VOL_10912,25.0,2025-07-06
DON_63843,VOL_10912,10.0,2025-09-14
DON_63844,VOL_10912,100.0,2025-12-04
DON_63845,VOL_10912,50.0,2025-12-18
DON_63846,VOL_10912,25.0,2025-12-21
DON_63847,VOL_10912,25.0,2026-02-01
DON_63848,VOL_10912,10.0,2026-02-19
DON_63849,VOL_10912,50.0,2026-03-01
DON_63850,VOL_10913,10.0,2025-12-11
DON_63851,VOL_10913,50.0,2025-12-14
DON_63852,VOL_10913,100.0,2026-01-15
DON_63853,VOL_10913,25.0,2026-02-08
DON_63854,VOL_10913,50.0,2026-02-12
DON_63855,VOL_10913,10.0,2026-02-19
DON_63856,VOL_10913,10.0,2026-02-26
DON_63857,VOL_10913,10.0,2026-04-09
DON_63858,VOL_10913,10.0,2026-04-12
DON_63859,VOL_10913,50.0,2026-04-26
DON_63860,VOL_10913,25.0,2026-04-30
DON_63861,VOL_10913,25.0,2026-04-30
DON_63862,VOL_10914,25.0,2025-10-12
DON_63863,VOL_10914,50.0,2025-10-23
DON_63864,VOL_10914,25.0,2025-11-16
DON_63865,VOL_10914,50.0,2025-11-20
DON_63866,VOL_10914,10.0,2025-12-18
DON_63867,VOL_10914,50.0,2025-12-18
DON_63868,VOL_10914,50.0,2026-01-18
DON_63869,VOL_10914,50.0,2026-02-08
DON_63870,VOL_10914,10.0,2026-02-15
DON_63871,VOL_10914,25.0,2026-02-26
DON_63872,VOL_10914,25.0,2026-03-01
DON_63873,VOL_10914,100.0,2026-03-08
DON_63874,VOL_10914,100.0,2026-03-08
DON_63875,VOL_10914,25.0,2026-03-19
DON_63876,VOL_10914,50.0,2026-03-29
DON_63877,VOL_10914,10.0,2026-04-05
DON_63878,VOL_10914,100.0,2026-04-26
DON_63879,VOL_10914,10.0,2026-04-30
DON_63880,VOL_10915,10.0,2025-07-31
DON_63881,VOL_10915,25.0,2025-08-03
DON_63882,VOL_10915,25.0,2025-08-14
DON_63883,VOL_10915,10.0,2025-08-17
DON_63884,VOL_10915,25.0,2025-08-17
DON_63885,VOL_10915,25.0,2025-08-31
DON_63886,VOL_10915,50.0,2025-09-28
DON_63887,VOL_10915,25.0,2025-10-12
DON_63888,VOL_10915,50.0,2025-10-30
DON_63889,VOL_10915,25.0,2025-11-02
DON_63890,VOL_10915,10.0,2025-11-13
DON_63891,VOL_10915,50.0,2025-11-20
DON_63892,VOL_10915,25.0,2025-12-04
DON_63893,VOL_10915,50.0,2025-12-18
DON_63894,VOL_10915,10.0,2025-12-21
DON_63895,VOL_10915,100.0,2025-12-28
DON_63896,VOL_10915,10.0,2026-01-18
DON_63897,VOL_10915,100.0,2026-02-01
DON_63898,VOL_10915,50.0,2026-02-08
DON_63899,VOL_10915,10.0,2026-02-19
DON_63900,VOL_10915,10.0,2026-03-01
DON_63901,VOL_10915,10.0,2026-03-29
DON_63902,VOL_10915,10.0,2026-04-19
DON_63903,VOL_10915,50.0,2026-04-26
DON_63904,VOL_10916,50.0,2025-10-19
DON_63905,VOL_10916,25.0,2025-12-04
DON_63906,VOL_10916,10.0,2025-12-11
DON_63907,VOL_10916,25.0,2025-12-11
DON_63908,VOL_10916,50.0,2025-12-28
DON_63909,VOL_10916,10.0,2026-02-05
DON_63910,VOL_10916,25.0,2026-02-05
DON_63911,VOL_10916,10.0,2026-02-08
DON_63912,VOL_10916,100.0,2026-02-08
DON_63913,VOL_10916,50.0,2026-02-26
DON_63914,VOL_10916,25.0,2026-03-05
DON_63915,VOL_10916,25.0,2026-03-15
DON_63916,VOL_10916,50.0,2026-03-19
DON_63917,VOL_10916,100.0,2026-04-02
DON_63918,VOL_10916,10.0,2026-04-05
DON_63919,VOL_10916,25.0,2026-04-16
DON_63920,VOL_10916,50.0,2026-04-23
DON_63921,VOL_10917,100.0,2025-10-02
DON_63922,VOL_10917,25.0,2025-10-16
DON_63923,VOL_10917,10.0,2025-10-23
DON_63924,VOL_10917,25.0,2025-11-02
DON_63925,VOL_10917,25.0,2025-11-09
DON_63926,VOL_10917,10.0,2025-11-16
DON_63927,VOL_10917,25.0,2025-12-04
DON_63928,VOL_10917,25.0,2025-12-21
DON_63929,VOL_10917,10.0,2026-01-08
DON_63930,VOL_10917,25.0,2026-01-25
DON_63931,VOL_10917,25.0,2026-01-29
DON_63932,VOL_10917,100.0,2026-02-08
DON_63933,VOL_10917,50.0,2026-02-26
DON_63934,VOL_10917,10.0,2026-03-12
DON_63935,VOL_10917,25.0,2026-03-19
DON_63936,VOL_10917,10.0,2026-03-29
DON_63937,VOL_10917,50.0,2026-04-19
DON_63938,VOL_10918,10.0,2025-11-13
DON_63939,VOL_10918,25.0,2025-11-16
DON_63940,VOL_10918,10.0,2025-11-20
DON_63941,VOL_10918,50.0,2025-12-11
DON_63942,VOL_10918,50.0,2025-12-21
DON_63943,VOL_10918,50.0,2025-12-21
DON_63944,VOL_10918,50.0,2026-01-08
DON_63945,VOL_10918,25.0,2026-01-08
DON_63946,VOL_10918,10.0,2026-01-15
DON_63947,VOL_10918,25.0,2026-01-18
DON_63948,VOL_10918,10.0,2026-02-05
DON_63949,VOL_10918,25.0,2026-02-15
DON_63950,VOL_10918,50.0,2026-03-05
DON_63951,VOL_10918,25.0,2026-03-29
DON_63952,VOL_10918,10.0,2026-04-05
DON_63953,VOL_10918,25.0,2026-04-09
DON_63954,VOL_10918,100.0,2026-04-16
DON_63955,VOL_10918,50.0,2026-04-23
DON_63956,VOL_10918,10.0,2026-04-26
DON_63957,VOL_10919,25.0,2025-11-09
DON_63958,VOL_10920,25.0,2025-10-12
DON_63959,VOL_10920,50.0,2025-10-19
DON_63960,VOL_10920,10.0,2025-10-26
DON_63961,VOL_10920,25.0,2025-11-09
DON_63962,VOL_10920,50.0,2025-11-27
DON_63963,VOL_10920,25.0,2025-12-14
DON_63964,VOL_10920,25.0,2025-12-28
DON_63965,VOL_10920,25.0,2026-01-04
DON_63966,VOL_10920,25.0,2026-01-08
DON_63967,VOL_10920,50.0,2026-01-11
DON_63968,VOL_10920,25.0,2026-01-15
DON_63969,VOL_10920,10.0,2026-01-22
DON_63970,VOL_10920,25.0,2026-02-05
DON_63971,VOL_10920,10.0,2026-02-15
DON_63972,VOL_10920,25.0,2026-03-12
DON_63973,VOL_10920,50.0,2026-03-12
DON_63974,VOL_10920,25.0,2026-03-12
DON_63975,VOL_10921,25.0,2026-01-22
DON_63976,VOL_10921,10.0,2026-02-01
DON_63977,VOL_10921,10.0,2026-03-19
DON_63978,VOL_10921,25.0,2026-03-26
DON_63979,VOL_10921,25.0,2026-03-29
DON_63980,VOL_10921,25.0,2026-04-16
DON_63981,VOL_10921,10.0,2026-04-23
DON_63982,VOL_10921,100.0,2026-04-23
DON_63983,VOL_10921,50.0,2026-04-26
DON_63984,VOL_10922,10.0,2025-10-26
DON_63985,VOL_10922,25.0,2025-11-02
DON_63986,VOL_10922,10.0,2025-11-06
DON_63987,VOL_10922,100.0,2025-11-06
DON_63988,VOL_10922,10.0,2025-11-16
DON_63989,VOL_10922,100.0,2025-11-20
DON_63990,VOL_10922,100.0,2025-11-30
DON_63991,VOL_10922,25.0,2025-12-14
DON_63992,VOL_10922,10.0,2025-12-25
DON_63993,VOL_10922,10.0,2025-12-28
DON_63994,VOL_10922,25.0,2025-12-28
DON_63995,VOL_10922,25.0,2026-01-22
DON_63996,VOL_10922,10.0,2026-01-22
DON_63997,VOL_10922,10.0,2026-01-25
DON_63998,VOL_10922,25.0,2026-01-29
DON_63999,VOL_10922,25.0,2026-02-26
DON_64000,VOL_10922,10.0,2026-03-05
DON_64001,VOL_10922,25.0,2026-03-05
DON_64002,VOL_10922,50.0,2026-04-05
DON_64003,VOL_10923,100.0,2026-02-08
DON_64004,VOL_10923,10.0,2026-02-08
DON_64005,VOL_10923,50.0,2026-02-19
DON_64006,VOL_10923,10.0,2026-03-05
DON_64007,VOL_10923,25.0,2026-04-16
DON_64008,VOL_10923,50.0,2026-04-26
DON_64009,VOL_10923,10.0,2026-04-30
DON_64010,VOL_10924,10.0,2025-10-23
DON_64011,VOL_10924,10.0,2025-10-23
DON_64012,VOL_10924,10.0,2025-12-04
DON_64013,VOL_10924,25.0,2025-12-28
DON_64014,VOL_10924,25.0,2026-01-25
DON_64015,VOL_10924,50.0,2026-04-09
DON_64016,VOL_10924,25.0,2026-04-23
DON_64017,VOL_10925,50.0,2025-06-01
DON_64018,VOL_10925,10.0,2025-06-01
DON_64019,VOL_10925,25.0,2025-06-12
DON_64020,VOL_10925,50.0,2025-06-15
DON_64021,VOL_10925,25.0,2025-06-19
DON_64022,VOL_10925,10.0,2025-07-03
DON_64023,VOL_10925,25.0,2025-07-06
DON_64024,VOL_10925,100.0,2025-07-10
DON_64025,VOL_10925,10.0,2025-07-17
DON_64026,VOL_10925,10.0,2025-07-20
DON_64027,VOL_10925,10.0,2025-08-14
DON_64028,VOL_10925,10.0,2025-08-17
DON_64029,VOL_10925,25.0,2025-09-14
DON_64030,VOL_10925,25.0,2025-09-21
DON_64031,VOL_10925,10.0,2025-09-25
DON_64032,VOL_10925,25.0,2025-10-12
DON_64033,VOL_10925,25.0,2025-10-12
DON_64034,VOL_10925,100.0,2025-10-30
DON_64035,VOL_10925,50.0,2025-11-13
DON_64036,VOL_10925,10.0,2025-11-16
DON_64037,VOL_10925,10.0,2025-11-16
DON_64038,VOL_10925,50.0,2025-11-27
DON_64039,VOL_10925,10.0,2025-12-25
DON_64040,VOL_10925,50.0,2026-01-22
DON_64041,VOL_10925,25.0,2026-01-29
DON_64042,VOL_10925,25.0,2026-02-26
DON_64043,VOL_10925,50.0,2026-03-12
DON_64044,VOL_10925,50.0,2026-04-05
DON_64045,VOL_10927,25.0,2025-09-21
DON_64046,VOL_10927,25.0,2025-09-28
DON_64047,VOL_10927,10.0,2025-10-12
DON_64048,VOL_10927,25.0,2025-10-19
DON_64049,VOL_10927,25.0,2025-11-06
DON_64050,VOL_10927,10.0,2026-01-08
DON_64051,VOL_10927,50.0,2026-01-22
DON_64052,VOL_10927,100.0,2026-02-05
DON_64053,VOL_10927,10.0,2026-02-22
DON_64054,VOL_10927,10.0,2026-03-08
DON_64055,VOL_10927,25.0,2026-03-15
DON_64056,VOL_10927,10.0,2026-04-05
DON_64057,VOL_10927,25.0,2026-04-09
DON_64058,VOL_10928,25.0,2025-11-13
DON_64059,VOL_10928,25.0,2025-11-27
DON_64060,VOL_10928,10.0,2025-12-07
DON_64061,VOL_10928,10.0,2025-12-11
DON_64062,VOL_10928,100.0,2025-12-18
DON_64063,VOL_10928,10.0,2026-01-15
DON_64064,VOL_10928,25.0,2026-02-05
DON_64065,VOL_10928,100.0,2026-02-19
DON_64066,VOL_10928,10.0,2026-02-22
DON_64067,VOL_10928,25.0,2026-04-05
DON_64068,VOL_10928,50.0,2026-04-23
DON_64069,VOL_10928,25.0,2026-04-30
DON_64070,VOL_10929,25.0,2025-02-20
DON_64071,VOL_10929,50.0,2025-03-20
DON_64072,VOL_10929,10.0,2025-03-23
DON_64073,VOL_10929,25.0,2025-04-17
DON_64074,VOL_10929,10.0,2025-04-27
DON_64075,VOL_10929,10.0,2025-04-27
DON_64076,VOL_10929,10.0,2025-05-11
DON_64077,VOL_10929,50.0,2025-05-18
DON_64078,VOL_10929,10.0,2025-05-29
DON_64079,VOL_10929,25.0,2025-07-03
DON_64080,VOL_10929,25.0,2025-07-17
DON_64081,VOL_10929,25.0,2025-07-20
DON_64082,VOL_10929,10.0,2025-07-27
DON_64083,VOL_10929,25.0,2025-08-03
DON_64084,VOL_10929,25.0,2025-08-07
DON_64085,VOL_10929,100.0,2025-08-17
DON_64086,VOL_10929,100.0,2025-08-31
DON_64087,VOL_10929,10.0,2025-09-04
